V1,V2,V3,V4
NA,NA,NA,NA
NA,NA,NA,NA
COG0041@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1860@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1471@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0167@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0713@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YP5Q@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2106@NOG,NA,NA,NA
COG0185@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0697@NOG,NA,NA,NA
COG0460@NOG,NA,NA,NA
COG0185@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0517@NOG,COG0614@NOG,NA,NA
NA,NA,NA,NA
11162@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0085@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
11190@NOG,NA,NA,NA
COG0017@NOG,NA,NA,NA
NA,NA,NA,NA
COG3360@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2317@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1022@NOG,NA,NA,NA
COG3357@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1164@NOG,NA,NA,NA
COG3351@NOG,NA,NA,NA
COG0747@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1395@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0591@NOG,COG0278@NOG,NA,NA
COG0491@NOG,NA,NA,NA
COG2301@NOG,NA,NA,NA
COG0158@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2104@NOG,NA,NA,NA
NA,NA,NA,NA
COG1383@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YHHY@NOG,NA,NA,NA
COG0340@NOG COG1654@NOG,COG0783@NOG,NA,NA
NA,NA,NA,NA
COG0128@NOG,NA,NA,NA
NA,NA,NA,NA
110XT@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1024@NOG COG1250@NOG,0YN5X@NOG,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0082@NOG,NA,NA,NA
COG1067@NOG,NA,NA,NA
COG0018@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1244@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0541@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0023@NOG,NA,NA,NA
COG0064@NOG,NA,NA,NA
0YFFQ@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2890@NOG,NA,NA,NA
NA,NA,NA,NA
COG1701@NOG,NA,NA,NA
NA,NA,NA,NA
COG3467@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YACE@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2237@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0710@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1527@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0323@NOG,NA,NA,NA
COG0179@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1249@NOG,NA,NA,NA
COG2888@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1994@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
111D6@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0XY5V@NOG,NA,NA,NA
NA,NA,NA,NA
COG0633@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YP5Q@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
110TT@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1944@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0415@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1422@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0469@NOG COG3848@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0843@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0596@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1078@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
11WCU@NOG,COG0864@NOG,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0607@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0Z3XK@NOG,NA,NA,NA
COG0437@NOG,NA,NA,NA
NA,NA,NA,NA
COG1605@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1605@NOG,NA,NA,NA
COG0044@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0Z2M0@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1293@NOG,COG1204@NOG,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YSDR@NOG,NA,NA,NA
NA,NA,NA,NA
COG0007@NOG,COG0618@NOG,NA,NA
COG0026@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0111@NOG,NA,NA,NA
COG0168@NOG,NA,NA,NA
NA,NA,NA,NA
COG1602@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1241@NOG,NA,NA,NA
NA,NA,NA,NA
110U9@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG3294@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1465@NOG,NA,NA,NA
111GN@NOG,COG2036@NOG,NA,NA
COG2150@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1178@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0303@NOG,NA,NA,NA
COG0120@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
12726@NOG,NA,NA,NA
NA,NA,NA,NA
0ZGUT@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0Z9N5@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0197@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1530@NOG,NA,NA,NA
NA,NA,NA,NA
0YUDQ@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0XX9V@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2214@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0054@NOG,NA,NA,NA
COG1690@NOG,NA,NA,NA
NA,NA,NA,NA
COG0372@NOG,COG0836@NOG,COG0060@NOG,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG4122@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1588@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1573@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG3361@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YUXW@NOG,NA,NA,NA
COG1709@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1889@NOG,NA,NA,NA
COG2090@NOG,NA,NA,NA
NA,NA,NA,NA
COG1547@NOG,0YHHZ@NOG,NA,NA
NA,NA,NA,NA
COG0288@NOG,11SUM@NOG,NA,NA
NA,NA,NA,NA
COG1060@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0098@NOG,125Q4@NOG,NA,NA
110KE@NOG,COG0231@NOG,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YQSW@NOG,NA,NA,NA
NA,NA,NA,NA
COG1503@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0838@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0158@NOG,NA,NA,NA
0YMK7@NOG,NA,NA,NA
NA,NA,NA,NA
0Z4Q9@NOG,NA,NA,NA
COG0003@NOG,NA,NA,NA
COG1884@NOG,NA,NA,NA
0Z77K@NOG,NA,NA,NA
COG0087@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1028@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1933@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1354@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0415@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YUBI@NOG,NA,NA,NA
COG0856@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1787@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0550@NOG COG0551@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
110CR@NOG,NA,NA,NA
11QVJ@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1287@NOG,NA,NA,NA
NA,NA,NA,NA
0YUGK@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0280@NOG COG0281@NOG,NA,NA,NA
COG0582@NOG,NA,NA,NA
NA,NA,NA,NA
COG0106@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0630@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0250@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YUBI@NOG,NA,NA,NA
COG0285@NOG COG0294@NOG,NA,NA,NA
NA,NA,NA,NA
127VE@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2391@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1474@NOG,COG1885@NOG,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0403@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YNTT@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0Z38I@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1301@NOG,NA,NA,NA
NA,NA,NA,NA
0YYCZ@NOG,NA,NA,NA
COG1498@NOG,NA,NA,NA
NA,NA,NA,NA
COG0096@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0530@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0460@NOG,NA,NA,NA
NA,NA,NA,NA
COG1084@NOG,NA,NA,NA
NA,NA,NA,NA
0Z2K6@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YUGK@NOG,NA,NA,NA
NA,NA,NA,NA
COG0023@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1491@NOG,NA,NA,NA
COG1997@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1520@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YWS3@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1912@NOG,COG1530@NOG,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0134@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YWIF@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0093@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0133@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1222@NOG,NA,NA,NA
NA,NA,NA,NA
COG0618@NOG COG1226@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0442@NOG,NA,NA,NA
NA,NA,NA,NA
0ZGAC@NOG,NA,NA,NA
COG0616@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG3402@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1631@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YWS3@NOG,NA,NA,NA
COG3359@NOG,NA,NA,NA
COG1573@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0442@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0469@NOG COG3848@NOG,NA,NA,NA
NA,NA,NA,NA
COG0322@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YR22@NOG,NA,NA,NA
COG1202@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2009@NOG,NA,NA,NA
NA,NA,NA,NA
COG0017@NOG,NA,NA,NA
COG1829@NOG,NA,NA,NA
NA,NA,NA,NA
COG0611@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG2078@NOG,COG1601@NOG,COG1121@NOG,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YY5U@NOG,10ZXV@NOG,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YPH1@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0001@NOG,COG1268@NOG,NA,NA
COG2520@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YSDR@NOG,NA,NA,NA
NA,NA,NA,NA
COG1295@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YIUK@NOG,NA,NA,NA
NA,NA,NA,NA
COG0531@NOG COG0589@NOG,COG0628@NOG,NA,NA
COG2874@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1469@NOG,NA,NA,NA
NA,NA,NA,NA
COG3390@NOG,COG1169@NOG,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1112@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1912@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0589@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0307@NOG,COG3845@NOG,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0Y96B@NOG,NA,NA,NA
COG4122@NOG,COG3467@NOG,NA,NA
COG1383@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1711@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0287@NOG,COG1624@NOG,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
11XII@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0091@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1340@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0YTEX@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0310@NOG,NA,NA,NA
COG0062@NOG COG0063@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1668@NOG,NA,NA,NA
COG3355@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0164@NOG,NA,NA,NA
NA,NA,NA,NA
110KF@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG1841@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0508@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
COG0550@NOG COG0551@NOG,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
